1,
1,
1,
1,
1,
2,
5,
7,
7,
9,
8,
2,
2,
3,
4,
6,
6,
5,
6,
5,
4,
4,
4,
7,
8,
9,
11,
7,
8,
7,
7,
9,
7,
5,
6,
8,
7,
10,
8,
11,
12,
11,
10,
10,
10,
9,
9,
6,
12,
12,
8,
10,
13,
7,
7,
10,
8,
9,
12,
8,
8,
9,
8,
8,
7,
9,
10,
9,
10,
13,
10,
9,
12,
9,
8,
8,
8,
8,
10,
9,
9,
8,
9,
9,
9,
9,
7,
8,
8,
7,
7,
5,
5,
6,
6,
7,
9,
11,
10,
9,
