1.0,
1.0,
1.0,
1.0,
1.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
11.0,
11.0,
11.0,
11.0,
11.0,
11.0,
11.0,
11.0,
12.0,
12.0,
11.0,
12.0,
12.0,
11.0,
11.0,
12.0,
11.0,
11.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
12.0,
18.0,
20.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
18.0,
28.0,
28.0,
28.0,
28.0,
29.0,
29.0,
29.0,
29.0,
29.0,
28.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
29.0,
